X1	X2	file	rsquared
1205	27	33	27_33_model.rda	0.676383611075779
1206	27	34	27_34_model.rda	0.895636142196038
1207	27	35	27_35_model.rda	0.850225014969676
1208	27	36	27_36_model.rda	0.607517182396284
1209	27	37	27_37_model.rda	0.556144188929135
1210	27	38	27_38_model.rda	0.199788697476617
1211	27	39	27_39_model.rda	0.303190231639679
1212	27	41	27_41_model.rda	0.641484696295217
1213	27	42	27_42_model.rda	0.0853031472643331
1214	27	43	27_43_model.rda	0.245768421458661
1215	27	44	27_44_model.rda	0.473356632751547
1216	27	45	27_45_model.rda	0.638977592137148
1217	27	46	27_46_model.rda	0.731059581536708
1218	27	48	27_48_model.rda	0.709417717342413
1219	27	49	27_49_model.rda	0.81282043026633
1220	27	50	27_50_model.rda	0.746118894508045
1221	27	51	27_51_model.rda	0.764665888391198
1222	27	52	27_52_model.rda	0.77062540255283
1223	27	53	27_53_model.rda	0.111107147889569
1224	27	54	27_54_model.rda	0.0863173527624407
1225	27	55	27_55_model.rda	0.201853438687533
1226	27	56	27_56_model.rda	0.138231600454338
1227	27	58	27_58_model.rda	0.436164049771198
1228	27	59	27_59_model.rda	0.893371263667802
1229	27	60	27_60_model.rda	0.776842679702543
1230	27	62	27_62_model.rda	0.787790232907995
1231	27	65	27_65_model.rda	0.954278934983733
1232	27	66	27_66_model.rda	0.866074740103238
1233	27	67	27_67_model.rda	0.35505631784242
1234	27	68	27_68_model.rda	0.473493242439669
1235	27	69	27_69_model.rda	0.931221197181691
1236	28	30	28_30_model.rda	0.890838964923902
1237	28	31	28_31_model.rda	0.69351523732912
1238	28	32	28_32_model.rda	0.751499042194733
1239	28	33	28_33_model.rda	0.372698643268055
1240	28	34	28_34_model.rda	0.771181224678118
1241	28	35	28_35_model.rda	0.669726793975656
1242	28	36	28_36_model.rda	0.346640725570776
1243	28	37	28_37_model.rda	0.919657434161341
1244	28	38	28_38_model.rda	0.659433512205408
1245	28	39	28_39_model.rda	0.747344475682875
1246	28	41	28_41_model.rda	0.849284609829047
1247	28	42	28_42_model.rda	0.686993660192343
1248	28	43	28_43_model.rda	0.775740904664751
1249	28	44	28_44_model.rda	0.859658046608688
1250	28	45	28_45_model.rda	0.624666573298292
1251	28	46	28_46_model.rda	0.901058232678229
1252	28	48	28_48_model.rda	0.436785141231142
1253	28	49	28_49_model.rda	0.628987410348235
1254	28	50	28_50_model.rda	0.436806861247204
1255	28	51	28_51_model.rda	0.395774671401179
1256	28	52	28_52_model.rda	0.328366818333797
1257	28	53	28_53_model.rda	0.777499285564208
1258	28	54	28_54_model.rda	0.704768783235584
1259	28	55	28_55_model.rda	0.763464505148901
1260	28	56	28_56_model.rda	0.805913393495986
1261	28	58	28_58_model.rda	0.877426280177642
1262	28	59	28_59_model.rda	0.99999997819506
1263	28	60	28_60_model.rda	0.920120875919665
1264	28	62	28_62_model.rda	0.12181372683031
1265	28	65	28_65_model.rda	0.979766878245745
1266	28	66	28_66_model.rda	0.943878052883396
1267	28	67	28_67_model.rda	0.75240539753409
1268	28	68	28_68_model.rda	0.910846838241046
1269	28	69	28_69_model.rda	0.999999999003826
1270	30	31	30_31_model.rda	0.664477064612033
1271	30	32	30_32_model.rda	0.60082369468784
1272	30	33	30_33_model.rda	0.902133801529167
1273	30	34	30_34_model.rda	0.968144029320035
1274	30	35	30_35_model.rda	0.92698215867335
1275	30	36	30_36_model.rda	0.869400276798573
1276	30	37	30_37_model.rda	0.745606240689464
1277	30	38	30_38_model.rda	0.651167290835367
1278	30	39	30_39_model.rda	0.55997047451399
1279	30	41	30_41_model.rda	0.7938576529374
1280	30	42	30_42_model.rda	0.580908980835718
1281	30	43	30_43_model.rda	0.536675578459278
1282	30	44	30_44_model.rda	0.190246223520759
1283	30	45	30_45_model.rda	0.837329968826969
1284	30	46	30_46_model.rda	0.874185312808051
1285	30	48	30_48_model.rda	0.897103801708628
1286	30	49	30_49_model.rda	0.917336845755801
1287	30	50	30_50_model.rda	0.911644466375886
1288	30	51	30_51_model.rda	0.915473882293754
1289	30	52	30_52_model.rda	0.922573044678106
1290	30	53	30_53_model.rda	0.253935889630882
1291	30	54	30_54_model.rda	0.577818200139016
1292	30	55	30_55_model.rda	0.628920155305653
1293	30	56	30_56_model.rda	0.542134274371792
1294	30	58	30_58_model.rda	0.685234197054979
1295	30	59	30_59_model.rda	0.871625130767366
1296	30	60	30_60_model.rda	0.760438922407972
1297	30	62	30_62_model.rda	0.913272746587471
1298	30	65	30_65_model.rda	0.97098845618156
1299	30	66	30_66_model.rda	0.913131170198357
1300	30	67	30_67_model.rda	0.746112992935521
1301	30	68	30_68_model.rda	0.365500460011664
1302	30	69	30_69_model.rda	0.959146591829554
1303	31	32	31_32_model.rda	0.0969525567399487
1304	31	33	31_33_model.rda	0.567301304327354
1305	31	34	31_34_model.rda	0.901486886945417
1306	31	35	31_35_model.rda	0.822915445999302
1307	31	36	31_36_model.rda	0.505813067694806
1308	31	37	31_37_model.rda	0.580156113193278
1309	31	38	31_38_model.rda	0.25939856100053
1310	31	39	31_39_model.rda	0.403550050273522
1311	31	41	31_41_model.rda	0.711983434533368
1312	31	42	31_42_model.rda	0.238504847000607
1313	31	43	31_43_model.rda	0.343568112955558
1314	31	44	31_44_model.rda	0.689355920930057
1315	31	45	31_45_model.rda	0.558826977255354
1316	31	46	31_46_model.rda	0.773413209184358
1317	31	48	31_48_model.rda	0.654444581774923
1318	31	49	31_49_model.rda	0.771041608831149
1319	31	50	31_50_model.rda	0.626424647122604
1320	31	51	31_51_model.rda	0.6062682006576
1321	31	52	31_52_model.rda	0.671281950547707
1322	31	53	31_53_model.rda	0.368622939166854
1323	31	54	31_54_model.rda	0.209760743249876
1324	31	55	31_55_model.rda	0.304897743570911
1325	31	56	31_56_model.rda	0.202050918779258
1326	31	58	31_58_model.rda	0.496376476850002
1327	31	59	31_59_model.rda	0.885657048219265
1328	31	60	31_60_model.rda	0.787524870098221
1329	31	62	31_62_model.rda	0.777097843812526
1330	31	65	31_65_model.rda	0.965171555690316
1331	31	66	31_66_model.rda	0.902242904028017
1332	31	67	31_67_model.rda	0.474231518833695
1333	31	68	31_68_model.rda	0.682801833699538
1334	31	69	31_69_model.rda	0.947339556551681
1335	32	33	32_33_model.rda	0.667991395818813
1336	32	34	32_34_model.rda	0.891040556537165
1337	32	35	32_35_model.rda	0.832907429326573
1338	32	36	32_36_model.rda	0.595959246615995
1339	32	37	32_37_model.rda	0.498263831556514
1340	32	38	32_38_model.rda	0.202773856416008
1341	32	39	32_39_model.rda	0.358535836664196
1342	32	41	32_41_model.rda	0.666345750422759
1343	32	42	32_42_model.rda	0.131491178306069
1344	32	43	32_43_model.rda	0.300790067975227
1345	32	44	32_44_model.rda	0.651407249459071
1346	32	45	32_45_model.rda	0.617024425256934
1347	32	46	32_46_model.rda	0.746386756941849
1348	32	48	32_48_model.rda	0.703340278937629
1349	32	49	32_49_model.rda	0.819103298140278
1350	32	50	32_50_model.rda	0.737690312945384
1351	32	51	32_51_model.rda	0.726496924839537
1352	32	52	32_52_model.rda	0.765472720067136
1353	32	53	32_53_model.rda	0.248028724596137
1354	32	54	32_54_model.rda	0.121699677226083
1355	32	55	32_55_model.rda	0.222856959340598
1356	32	56	32_56_model.rda	0.0631780580201168
1357	32	58	32_58_model.rda	0.416485747698488
1358	32	59	32_59_model.rda	0.899484409150033
1359	32	60	32_60_model.rda	0.825417075197323
1360	32	62	32_62_model.rda	0.795177175333394
1361	32	65	32_65_model.rda	0.954185846591695
1362	32	66	32_66_model.rda	0.877875435216044
1363	32	67	32_67_model.rda	0.396282094836182
1364	32	68	32_68_model.rda	0.599709310792968
1365	32	69	32_69_model.rda	0.925468614237965
1366	33	34	33_34_model.rda	0.714118682906412
1367	33	35	33_35_model.rda	0.592990497151071
1368	33	36	33_36_model.rda	0.0345710968675562
1369	33	37	33_37_model.rda	0.891187462473623
1370	33	38	33_38_model.rda	0.506162762047721
1371	33	39	33_39_model.rda	0.70897275655722
1372	33	41	33_41_model.rda	0.84765072187612
1373	33	42	33_42_model.rda	0.589073930177548
1374	33	43	33_43_model.rda	0.718285214135423
1375	33	44	33_44_model.rda	0.849083124967458
1376	33	45	33_45_model.rda	0.261369169386606
1377	33	46	33_46_model.rda	0.892108610743273
1378	33	48	33_48_model.rda	0.292925898472167
1379	33	49	33_49_model.rda	0.536807754482829
1380	33	50	33_50_model.rda	0.106131513955847
1381	33	51	33_51_model.rda	0.104990767371199
1382	33	52	33_52_model.rda	0.132537888948139
1383	33	53	33_53_model.rda	0.762298671064802
1384	33	54	33_54_model.rda	0.610926217183725
1385	33	55	33_55_model.rda	0.671323558934527
1386	33	56	33_56_model.rda	0.780820719389867
1387	33	58	33_58_model.rda	0.766129384968064
1388	33	59	33_59_model.rda	0.968453528198359
1389	33	60	33_60_model.rda	0.908978513806807
1390	33	62	33_62_model.rda	0.555717257732331
1391	33	65	33_65_model.rda	0.98815742430358
1392	33	66	33_66_model.rda	0.939558709428146
1393	33	67	33_67_model.rda	0.670885961461435
1394	33	68	33_68_model.rda	0.905633775025132
1395	33	69	33_69_model.rda	0.999999842479646
1396	34	35	34_35_model.rda	0.00749458447639717
1397	34	36	34_36_model.rda	0.724570592526192
1398	34	37	34_37_model.rda	0.999999967315869
1399	34	38	34_38_model.rda	0.85168995199786
1400	34	39	34_39_model.rda	0.894746345011304
1401	34	41	34_41_model.rda	0.93493388023057
1402	34	42	34_42_model.rda	0.791922238864833
1403	34	43	34_43_model.rda	0.899678941894695
1404	34	44	34_44_model.rda	0.938096588372304
1405	34	45	34_45_model.rda	0.794680933245394
1406	34	46	34_46_model.rda	0.946304732483373
1407	34	48	34_48_model.rda	0.795114995701223
1408	34	49	34_49_model.rda	0.871503180496326
1409	34	50	34_50_model.rda	0.675313024874836
1410	34	51	34_51_model.rda	0.752963034265061
1411	34	52	34_52_model.rda	0.684776170768474
1412	34	53	34_53_model.rda	0.898360863621534
1413	34	54	34_54_model.rda	0.858713998545645
1414	34	55	34_55_model.rda	0.863280871109369
1415	34	56	34_56_model.rda	0.885239219345669
1416	34	58	34_58_model.rda	0.999999987347679
1417	34	59	34_59_model.rda	0.999999982654093
1418	34	60	34_60_model.rda	0.999999997294827
1419	34	62	34_62_model.rda	0.831088486584743
1420	34	65	34_65_model.rda	0.999999991352909
1421	34	66	34_66_model.rda	0.999999843269859
1422	34	67	34_67_model.rda	0.881152551513937
1423	34	68	34_68_model.rda	0.999996517385861
1424	34	69	34_69_model.rda	0.999999969109096
1425	35	36	35_36_model.rda	0.597923083345172
1426	35	37	35_37_model.rda	0.999999922247912
1427	35	38	35_38_model.rda	0.76244395469734
1428	35	39	35_39_model.rda	0.875554781690933
1429	35	41	35_41_model.rda	0.8943358656796
1430	35	42	35_42_model.rda	0.738452760251972
1431	35	43	35_43_model.rda	0.855535335475099
1432	35	44	35_44_model.rda	0.917997129082171
1433	35	45	35_45_model.rda	0.740054619520619
1434	35	46	35_46_model.rda	0.927780238096259
1435	35	48	35_48_model.rda	0.693627305186138
1436	35	49	35_49_model.rda	0.762919621105754
1437	35	50	35_50_model.rda	0.56863781956266
1438	35	51	35_51_model.rda	0.6273570137803
1439	35	52	35_52_model.rda	0.570527241156323
1440	35	53	35_53_model.rda	0.850180946467688
1441	35	54	35_54_model.rda	0.804077043344043
1442	35	55	35_55_model.rda	0.831656577335132
1443	35	56	35_56_model.rda	0.859520459947301
1444	35	58	35_58_model.rda	0.999999915856568
1445	35	59	35_59_model.rda	0.999999974336439
1446	35	60	35_60_model.rda	0.999999987268753
1447	35	62	35_62_model.rda	0.755784151264376
1448	35	65	35_65_model.rda	0.99999999616485
1449	35	66	35_66_model.rda	0.999999947081793
1450	35	67	35_67_model.rda	0.830650004867135
1451	35	68	35_68_model.rda	0.948662327799253
1452	35	69	35_69_model.rda	0.999999996126974
1453	36	37	36_37_model.rda	0.844214795061967
1454	36	38	36_38_model.rda	0.452726508555426
1455	36	39	36_39_model.rda	0.626698812995814
1456	36	41	36_41_model.rda	0.825753377994426
1457	36	42	36_42_model.rda	0.519203815552731
1458	36	43	36_43_model.rda	0.637833679132587
1459	36	44	36_44_model.rda	0.817751863617906
1460	36	45	36_45_model.rda	0.294535170445728
1461	36	46	36_46_model.rda	0.873977067050607
1462	36	48	36_48_model.rda	0.270732713045223
1463	36	49	36_49_model.rda	0.536257718252656
1464	36	50	36_50_model.rda	0.149807167170284
1465	36	51	36_51_model.rda	0.153721829099599
1466	36	52	36_52_model.rda	0.184033704297465
1467	36	53	36_53_model.rda	0.691841996564099
1468	36	54	36_54_model.rda	0.530489770581895
1469	36	55	36_55_model.rda	0.627414179440254
1470	36	56	36_56_model.rda	0.724696353332485
1471	36	58	36_58_model.rda	0.711250059890361
1472	36	59	36_59_model.rda	0.963883888725464
1473	36	60	36_60_model.rda	0.903905029528448
1474	36	62	36_62_model.rda	0.513227125030238
1475	36	65	36_65_model.rda	0.973276325335477
1476	36	66	36_66_model.rda	0.925361018912577
1477	36	67	36_67_model.rda	0.618213759530941
1478	36	68	36_68_model.rda	0.88160620421595
1479	36	69	36_69_model.rda	0.999999940919485
1480	37	38	37_38_model.rda	0.506496096193
1481	37	39	37_39_model.rda	0.52398428784173
1482	37	41	37_41_model.rda	0.797389530064027
1483	37	42	37_42_model.rda	0.52128147933727
1484	37	43	37_43_model.rda	0.522931618429498
1485	37	44	37_44_model.rda	0.719468826353079
1486	37	45	37_45_model.rda	0.74287861449111
1487	37	46	37_46_model.rda	0.826534725382351
1488	37	48	37_48_model.rda	0.892223038046076
1489	37	49	37_49_model.rda	0.959594867175721
1490	37	50	37_50_model.rda	0.900283333482468
1491	37	51	37_51_model.rda	0.999999865916063
1492	37	52	37_52_model.rda	0.90983372006039
1493	37	53	37_53_model.rda	0.605721159325665
1494	37	54	37_54_model.rda	0.528350728432545
1495	37	55	37_55_model.rda	0.435555662169374
1496	37	56	37_56_model.rda	0.514825487667
1497	37	58	37_58_model.rda	0.718224144622334
1498	37	59	37_59_model.rda	0.999999956677953
1499	37	60	37_60_model.rda	0.893443936636688
1500	37	62	37_62_model.rda	0.931467601564136
1501	37	65	37_65_model.rda	0.958158899366546
1502	37	66	37_66_model.rda	0.899041664173116
1503	37	67	37_67_model.rda	0.630653873227292
1504	37	68	37_68_model.rda	0.786954958650249
1505	37	69	37_69_model.rda	0.738413047346712
1506	38	39	38_39_model.rda	0.212472318234858
1507	38	41	38_41_model.rda	0.613208309369487
1508	38	42	38_42_model.rda	0.103777031319748
1509	38	43	38_43_model.rda	0.216883802126059
1510	38	44	38_44_model.rda	0.638744958023052
1511	38	45	38_45_model.rda	0.521317603513523
1512	38	46	38_46_model.rda	0.71607750793423
1513	38	48	38_48_model.rda	0.483994118960192
1514	38	49	38_49_model.rda	0.641907486434286
1515	38	50	38_50_model.rda	0.57819295544332
1516	38	51	38_51_model.rda	0.577938218458389
1517	38	52	38_52_model.rda	0.590563039639979
1518	38	53	38_53_model.rda	0.359959332554857
1519	38	54	38_54_model.rda	0.127948146251866
1520	38	55	38_55_model.rda	0.141032247637615
1521	38	56	38_56_model.rda	0.30717421919495
1522	38	58	38_58_model.rda	0.399852314187508
1523	38	59	38_59_model.rda	0.899123461173533
1524	38	60	38_60_model.rda	0.80202306163782
1525	38	62	38_62_model.rda	0.708010162786683
1526	38	65	38_65_model.rda	0.945200822432971
1527	38	66	38_66_model.rda	0.855291714460952
1528	38	67	38_67_model.rda	0.177654716788078
1529	38	68	38_68_model.rda	0.675771051216659
1530	38	69	38_69_model.rda	0.936917552562732
1531	39	41	39_41_model.rda	0.685899854076903
1532	39	42	39_42_model.rda	0.244222209330066
1533	39	43	39_43_model.rda	0.0595501184011273
1534	39	44	39_44_model.rda	0.454111487386557
1535	39	45	39_45_model.rda	0.631819223877439
1536	39	46	39_46_model.rda	0.750992674603068
1537	39	48	39_48_model.rda	0.675435311764184
1538	39	49	39_49_model.rda	0.805374905301772
1539	39	50	39_50_model.rda	0.738836186797518
1540	39	51	39_51_model.rda	0.748856565938368
1541	39	52	39_52_model.rda	0.747737368435446
1542	39	53	39_53_model.rda	0.359822327018381
1543	39	54	39_54_model.rda	0.249130037647293
1544	39	55	39_55_model.rda	0.190044457896117
1545	39	56	39_56_model.rda	0.452379231333672
1546	39	58	39_58_model.rda	0.386548724468442
1547	39	59	39_59_model.rda	0.827345803301535
1548	39	60	39_60_model.rda	0.762129380981248
1549	39	62	39_62_model.rda	0.769228585203531
1550	39	65	39_65_model.rda	0.931659949180536
1551	39	66	39_66_model.rda	0.812110273123209
1552	39	67	39_67_model.rda	0.382832116709237
1553	39	68	39_68_model.rda	0.634572666254674
1554	39	69	39_69_model.rda	0.932216906823669
1555	41	42	41_42_model.rda	0.643709901185742
1556	41	43	41_43_model.rda	0.678698041788576
1557	41	44	41_44_model.rda	0.8050423629861
1558	41	45	41_45_model.rda	0.856741626952607
1559	41	46	41_46_model.rda	0.114174417962806
1560	41	48	41_48_model.rda	0.769015197871041
1561	41	49	41_49_model.rda	0.806138412592699
1562	41	50	41_50_model.rda	0.868605002189071
1563	41	51	41_51_model.rda	0.831617399083972
1564	41	52	41_52_model.rda	0.859159630566329
1565	41	53	41_53_model.rda	0.662928106855307
1566	41	54	41_54_model.rda	0.632327106568883
1567	41	55	41_55_model.rda	0.685275390873324
1568	41	56	41_56_model.rda	0.624240983134711
1569	41	58	41_58_model.rda	0.703151708358583
1570	41	59	41_59_model.rda	0.922337919799397
1571	41	60	41_60_model.rda	0.884578880232699
1572	41	62	41_62_model.rda	0.851289100441371
1573	41	65	41_65_model.rda	0.968833330505689
1574	41	66	41_66_model.rda	0.930578921857506
1575	41	67	41_67_model.rda	0.605506450895346
1576	41	68	41_68_model.rda	0.797440045232154
1577	41	69	41_69_model.rda	0.97018443846806
1578	42	43	42_43_model.rda	0.21667469647254
1579	42	44	42_44_model.rda	0.60015855378006
1580	42	45	42_45_model.rda	0.546210557855293
1581	42	46	42_46_model.rda	0.738445544221881
1582	42	48	42_48_model.rda	0.641297940176064
1583	42	49	42_49_model.rda	0.770537862801036
1584	42	50	42_50_model.rda	0.627791932563392
1585	42	51	42_51_model.rda	0.600205584512092
1586	42	52	42_52_model.rda	0.657929267424313
1587	42	53	42_53_model.rda	0.239889174715259
1588	42	54	42_54_model.rda	0.019377267753367
1589	42	55	42_55_model.rda	0.074699625737273
1590	42	56	42_56_model.rda	0.223492032784878
1591	42	58	42_58_model.rda	0.370253774804297
1592	42	59	42_59_model.rda	0.854161485996159
1593	42	60	42_60_model.rda	0.777544719168168
1594	42	62	42_62_model.rda	0.726908563359384
1595	42	65	42_65_model.rda	0.942351530176669
1596	42	66	42_66_model.rda	0.83347386510372
1597	42	67	42_67_model.rda	0.295984629704356
1598	42	68	42_68_model.rda	0.609762377570025
1599	42	69	42_69_model.rda	0.948773168314525
1600	43	44	43_44_model.rda	0.475390550371113
1601	43	45	43_45_model.rda	0.613164454282448
1602	43	46	43_46_model.rda	0.720822608431479
1603	43	48	43_48_model.rda	0.739403517117411
1604	43	49	43_49_model.rda	0.826557765637847
1605	43	50	43_50_model.rda	0.753559697947221
1606	43	51	43_51_model.rda	0.754603086986426
1607	43	52	43_52_model.rda	0.774610602354091
1608	43	53	43_53_model.rda	0.291999928773588
1609	43	54	43_54_model.rda	0.219918467468962
1610	43	55	43_55_model.rda	0.195124353670469
1611	43	56	43_56_model.rda	0.351556790010706
1612	43	58	43_58_model.rda	0.448313378093972
1613	43	59	43_59_model.rda	0.900021469506999
1614	43	60	43_60_model.rda	0.778422583983003
1615	43	62	43_62_model.rda	0.798495478428718
1616	43	65	43_65_model.rda	0.942255766780444
1617	43	66	43_66_model.rda	0.832513658585158
1618	43	67	43_67_model.rda	0.384206320361066
1619	43	68	43_68_model.rda	0.598970908304626
1620	43	69	43_69_model.rda	0.935714856170216
1621	44	45	44_45_model.rda	0.780952827249017
1622	44	46	44_46_model.rda	0.88188047291266
1623	44	48	44_48_model.rda	0.861901608291167
1624	44	49	44_49_model.rda	0.910508136151627
1625	44	50	44_50_model.rda	0.877838985401447
1626	44	51	44_51_model.rda	0.856940857214389
1627	44	52	44_52_model.rda	0.888480231600582
1628	44	53	44_53_model.rda	0.295143868393012
1629	44	54	44_54_model.rda	0.588259904266648
1630	44	55	44_55_model.rda	0.608184665932208
1631	44	56	44_56_model.rda	0.603675446409893
1632	44	58	44_58_model.rda	0.495402179850489
1633	44	59	44_59_model.rda	0.664069244463951
1634	44	60	44_60_model.rda	0.601134035194417
1635	44	62	44_62_model.rda	0.856777438815631
1636	44	65	44_65_model.rda	0.956187089119861
1637	44	66	44_66_model.rda	0.895078847512682
1638	44	67	44_67_model.rda	0.717817503997827
1639	44	68	44_68_model.rda	0.180436564201908
1640	44	69	44_69_model.rda	0.949261088449152
1641	45	46	45_46_model.rda	0.881469534475298
1642	45	48	45_48_model.rda	0.480001540302461
1643	45	49	45_49_model.rda	0.692375870729643
1644	45	50	45_50_model.rda	0.275107222973369
1645	45	51	45_51_model.rda	0.370747853721123
1646	45	52	45_52_model.rda	0.331037046673977
1647	45	53	45_53_model.rda	0.681723853740698
1648	45	54	45_54_model.rda	0.54801426622638
1649	45	55	45_55_model.rda	0.546481819294619
1650	45	56	45_56_model.rda	0.729873301833544
1651	45	58	45_58_model.rda	0.766028466155963
1652	45	59	45_59_model.rda	0.946746252344426
1653	45	60	45_60_model.rda	0.899843948527908
1654	45	62	45_62_model.rda	0.724191175946773
1655	45	65	45_65_model.rda	0.98268742166878
1656	45	66	45_66_model.rda	0.912004759240451
1657	45	67	45_67_model.rda	0.685783131073589
1658	45	68	45_68_model.rda	0.851661262898831
1659	45	69	45_69_model.rda	0.972180795690039
1660	46	48	46_48_model.rda	0.843347512537975
1661	46	49	46_49_model.rda	0.878750575234074
1662	46	50	46_50_model.rda	0.901371949164169
1663	46	51	46_51_model.rda	0.871708342139161
1664	46	52	46_52_model.rda	0.907073036577682
1665	46	53	46_53_model.rda	0.765181087553564
1666	46	54	46_54_model.rda	0.726483925367816
1667	46	55	46_55_model.rda	0.753554155255041
1668	46	56	46_56_model.rda	0.693425531823864
1669	46	58	46_58_model.rda	0.719891958660012
1670	46	59	46_59_model.rda	0.930432360771222
1671	46	60	46_60_model.rda	0.895288953491075
1672	46	62	46_62_model.rda	0.902774919769297
1673	46	65	46_65_model.rda	0.977919802637315
1674	46	66	46_66_model.rda	0.946927520557367
1675	46	67	46_67_model.rda	0.735289724280696
1676	46	68	46_68_model.rda	0.883300489099702
1677	46	69	46_69_model.rda	0.968198758201461
1678	48	49	48_49_model.rda	0.012767783181577
1679	48	50	48_50_model.rda	0.307680862624863
1680	48	51	48_51_model.rda	0.270140496999519
1681	48	52	48_52_model.rda	0.267428665252498
1682	48	53	48_53_model.rda	0.77220308294939
1683	48	54	48_54_model.rda	0.647075583726618
1684	48	55	48_55_model.rda	0.702106502001286
1685	48	56	48_56_model.rda	0.785498869208631
1686	48	58	48_58_model.rda	0.765376656593741
1687	48	59	48_59_model.rda	0.950006874806414
1688	48	60	48_60_model.rda	0.92594897796585
1689	48	62	48_62_model.rda	0.59113614606292
1690	48	65	48_65_model.rda	0.977249618120904
1691	48	66	48_66_model.rda	0.945806086145501
1692	48	67	48_67_model.rda	0.59288334943019
1693	48	68	48_68_model.rda	0.907275301038308
1694	48	69	48_69_model.rda	0.999999971221311
1695	49	50	49_50_model.rda	0.529682879328627
1696	49	51	49_51_model.rda	0.483273012276606
1697	49	52	49_52_model.rda	0.450276628659178
1698	49	53	49_53_model.rda	0.844843729801415
1699	49	54	49_54_model.rda	0.774778896524469
1700	49	55	49_55_model.rda	0.81414089940902
1701	49	56	49_56_model.rda	0.852306797391099
1702	49	58	49_58_model.rda	0.874115639733437
1703	49	59	49_59_model.rda	0.999999975852272
1704	49	60	49_60_model.rda	0.905758618811658
1705	49	62	49_62_model.rda	0.727018099086759
1706	49	65	49_65_model.rda	0.999999986314053
1707	49	66	49_66_model.rda	0.954923653128498
1708	49	67	49_67_model.rda	0.734740187649421
1709	49	68	49_68_model.rda	0.946999306620667
1710	49	69	49_69_model.rda	0.999999998187889
1711	50	51	50_51_model.rda	0.0788115529874185
1712	50	52	50_52_model.rda	0.0500863112623409
1713	50	53	50_53_model.rda	0.793546690989489
1714	50	54	50_54_model.rda	0.65964201599456
1715	50	55	50_55_model.rda	0.687496473488824
1716	50	56	50_56_model.rda	0.799488675273418
1717	50	58	50_58_model.rda	0.827681637546059
1718	50	59	50_59_model.rda	0.999999973503956
1719	50	60	50_60_model.rda	0.923374041459419
1720	50	62	50_62_model.rda	0.549674349488374
1721	50	65	50_65_model.rda	0.98942232795162
1722	50	66	50_66_model.rda	0.944928281660609
1723	50	67	50_67_model.rda	0.723374117245036
1724	50	68	50_68_model.rda	0.919632986844224
1725	50	69	50_69_model.rda	0.999999893510089
1726	51	52	51_52_model.rda	0.0858717467292937
1727	51	53	51_53_model.rda	0.745386648689093
1728	51	54	51_54_model.rda	0.668068211106378
1729	51	55	51_55_model.rda	0.687230176289957
1730	51	56	51_56_model.rda	0.80638627784434
1731	51	58	51_58_model.rda	0.999999391609554
1732	51	59	51_59_model.rda	0.999999996668854
1733	51	60	51_60_model.rda	0.999999998143227
1734	51	62	51_62_model.rda	0.549327250122555
1735	51	65	51_65_model.rda	0.99999999632461
1736	51	66	51_66_model.rda	0.949435373185094
1737	51	67	51_67_model.rda	0.719519924888611
1738	51	68	51_68_model.rda	0.940934698088129
1739	51	69	51_69_model.rda	0.999999976713308
1740	52	53	52_53_model.rda	0.812084438526017
1741	52	54	52_54_model.rda	0.697059956443743
1742	52	55	52_55_model.rda	0.708165478638585
1743	52	56	52_56_model.rda	0.824005730103859
1744	52	58	52_58_model.rda	0.872971646142167
1745	52	59	52_59_model.rda	0.999999993037438
1746	52	60	52_60_model.rda	0.915645408759967
1747	52	62	52_62_model.rda	0.447454273577498
1748	52	65	52_65_model.rda	0.999999888337738
1749	52	66	52_66_model.rda	0.961797842058113
1750	52	67	52_67_model.rda	0.745095760182682
1751	52	68	52_68_model.rda	0.927904741613039
1752	52	69	52_69_model.rda	0.999999921361499
1753	53	54	53_54_model.rda	0.227950858393367
1754	53	55	53_55_model.rda	0.335738098338688
1755	53	56	53_56_model.rda	0.245704908051598
1756	53	58	53_58_model.rda	0.474269865020718
1757	53	59	53_59_model.rda	0.803908507814404
1758	53	60	53_60_model.rda	0.72859165578265
1759	53	62	53_62_model.rda	0.81067217951247
1760	53	65	53_65_model.rda	0.954512016704078
1761	53	66	53_66_model.rda	0.867162729738828
1762	53	67	53_67_model.rda	0.50318885697596
1763	53	68	53_68_model.rda	0.285967180207067
1764	53	69	53_69_model.rda	0.942676870876412
1765	54	55	54_55_model.rda	0.0914527962705401
1766	54	56	54_56_model.rda	0.191171360490407
1767	54	58	54_58_model.rda	0.366416852980553
1768	54	59	54_59_model.rda	0.8145071876917
1769	54	60	54_60_model.rda	0.737654397766809
1770	54	62	54_62_model.rda	0.729184289735697
1771	54	65	54_65_model.rda	0.94377581575542
1772	54	66	54_66_model.rda	0.855195818598079
1773	54	67	54_67_model.rda	0.321479996455184
1774	54	68	54_68_model.rda	0.581259180689038
1775	54	69	54_69_model.rda	0.935965694823595
1776	55	56	55_56_model.rda	0.295631991915084
1777	55	58	55_58_model.rda	0.408057836697097
1778	55	59	55_59_model.rda	0.869472684061411
1779	55	60	55_60_model.rda	0.762935327086269
1780	55	62	55_62_model.rda	0.814259721028236
1781	55	65	55_65_model.rda	0.952930372057497
1782	55	66	55_66_model.rda	0.840011357733075
1783	55	67	55_67_model.rda	0.360569830811975
1784	55	68	55_68_model.rda	0.65444805403703
1785	55	69	55_69_model.rda	0.937605979862927
1786	56	58	56_58_model.rda	0.503397699105791
