file.name	rsquared	query.genome	target.genome	match.file.name
15_69.rda	15_69.rda	0.00627411329356575	15	69	15_69.txt.match
16_17.rda	16_17.rda	0.872528148586588	16	17	16_17.txt.match
16_18.rda	16_18.rda	0.0947798154380051	16	18	16_18.txt.match
16_19.rda	16_19.rda	0.298256820324696	16	19	16_19.txt.match
16_20.rda	16_20.rda	0.856677106758666	16	20	16_20.txt.match
16_21.rda	16_21.rda	0.900810144595094	16	21	16_21.txt.match
16_22.rda	16_22.rda	0.817673076832581	16	22	16_22.txt.match
16_24.rda	16_24.rda	0.24436653589612	16	24	16_24.txt.match
16_25.rda	16_25.rda	0.0350806445210192	16	25	16_25.txt.match
16_26.rda	16_26.rda	0.752757138131054	16	26	16_26.txt.match
16_27.rda	16_27.rda	0.759055149455643	16	27	16_27.txt.match
16_28.rda	16_28.rda	0.612375079214126	16	28	16_28.txt.match
16_30.rda	16_30.rda	0.904314128374993	16	30	16_30.txt.match
16_31.rda	16_31.rda	0.672222598950226	16	31	16_31.txt.match
16_32.rda	16_32.rda	0.750719981111497	16	32	16_32.txt.match
16_33.rda	16_33.rda	0.306744838404923	16	33	16_33.txt.match
16_34.rda	16_34.rda	0.842748274183047	16	34	16_34.txt.match
16_35.rda	16_35.rda	0.751861305061872	16	35	16_35.txt.match
16_36.rda	16_36.rda	0.395117766378827	16	36	16_36.txt.match
16_37.rda	16_37.rda	0.881426860616772	16	37	16_37.txt.match
16_38.rda	16_38.rda	0.63603561943928	16	38	16_38.txt.match
16_39.rda	16_39.rda	0.738653927780405	16	39	16_39.txt.match
16_41.rda	16_41.rda	0.885118662614877	16	41	16_41.txt.match
16_42.rda	16_42.rda	0.684766290301519	16	42	16_42.txt.match
16_43.rda	16_43.rda	0.752133092651556	16	43	16_43.txt.match
16_44.rda	16_44.rda	0.855379548441282	16	44	16_44.txt.match
16_45.rda	16_45.rda	0.113177049854812	16	45	16_45.txt.match
16_46.rda	16_46.rda	0.913075510274659	16	46	16_46.txt.match
16_48.rda	16_48.rda	0.498502261111859	16	48	16_48.txt.match
16_49.rda	16_49.rda	0.621490489608751	16	49	16_49.txt.match
16_50.rda	16_50.rda	0.305003410544713	16	50	16_50.txt.match
16_51.rda	16_51.rda	0.394431978923923	16	51	16_51.txt.match
16_52.rda	16_52.rda	0.334768135932072	16	52	16_52.txt.match
16_53.rda	16_53.rda	0.791965637964195	16	53	16_53.txt.match
16_54.rda	16_54.rda	0.69099589350177	16	54	16_54.txt.match
16_55.rda	16_55.rda	0.697446600377991	16	55	16_55.txt.match
16_56.rda	16_56.rda	0.822122456771263	16	56	16_56.txt.match
16_58.rda	16_58.rda	0.809106632382899	16	58	16_58.txt.match
16_59.rda	16_59.rda	0.999999755551959	16	59	16_59.txt.match
16_60.rda	16_60.rda	0.874668090707812	16	60	16_60.txt.match
16_62.rda	16_62.rda	0.720003198946862	16	62	16_62.txt.match
16_65.rda	16_65.rda	0.999999968727181	16	65	16_65.txt.match
16_66.rda	16_66.rda	0.928063721181938	16	66	16_66.txt.match
16_67.rda	16_67.rda	0.756838953836289	16	67	16_67.txt.match
16_68.rda	16_68.rda	0.903946188545241	16	68	16_68.txt.match
16_69.rda	16_69.rda	0.999999892407371	16	69	16_69.txt.match
17_18.rda	17_18.rda	0.876556644638745	17	18	17_18.txt.match
17_19.rda	17_19.rda	0.932178190410668	17	19	17_19.txt.match
17_20.rda	17_20.rda	0.606150337524818	17	20	17_20.txt.match
17_21.rda	17_21.rda	0.266468463119209	17	21	17_21.txt.match
17_22.rda	17_22.rda	0.10154293183638	17	22	17_22.txt.match
17_24.rda	17_24.rda	0.913465168197657	17	24	17_24.txt.match
17_25.rda	17_25.rda	0.91819450887206	17	25	17_25.txt.match
17_26.rda	17_26.rda	0.258186814008315	17	26	17_26.txt.match
17_27.rda	17_27.rda	0.324235034177365	17	27	17_27.txt.match
17_28.rda	17_28.rda	0.881521430938361	17	28	17_28.txt.match
17_30.rda	17_30.rda	0.184668424746818	17	30	17_30.txt.match
17_31.rda	17_31.rda	0.584495588410491	17	31	17_31.txt.match
17_32.rda	17_32.rda	0.480417517813118	17	32	17_32.txt.match
17_33.rda	17_33.rda	0.871726831137436	17	33	17_33.txt.match
17_34.rda	17_34.rda	0.959690210912098	17	34	17_34.txt.match
17_35.rda	17_35.rda	0.954680841838228	17	35	17_35.txt.match
17_36.rda	17_36.rda	0.836030513464565	17	36	17_36.txt.match
17_37.rda	17_37.rda	0.744347225963505	17	37	17_37.txt.match
17_38.rda	17_38.rda	0.570437122746132	17	38	17_38.txt.match
17_39.rda	17_39.rda	0.418230262967155	17	39	17_39.txt.match
17_41.rda	17_41.rda	0.730044721748588	17	41	17_41.txt.match
17_42.rda	17_42.rda	0.471591410844316	17	42	17_42.txt.match
17_43.rda	17_43.rda	0.409102097168054	17	43	17_43.txt.match
17_44.rda	17_44.rda	0.208049475720755	17	44	17_44.txt.match
17_45.rda	17_45.rda	0.812857303982472	17	45	17_45.txt.match
17_46.rda	17_46.rda	0.802886365042661	17	46	17_46.txt.match
17_48.rda	17_48.rda	0.867521618787121	17	48	17_48.txt.match
17_49.rda	17_49.rda	0.90649134857677	17	49	17_49.txt.match
17_50.rda	17_50.rda	0.906066647478104	17	50	17_50.txt.match
17_51.rda	17_51.rda	0.899966507726236	17	51	17_51.txt.match
17_52.rda	17_52.rda	0.913646719344337	17	52	17_52.txt.match
17_53.rda	17_53.rda	0.156961200658058	17	53	17_53.txt.match
17_54.rda	17_54.rda	0.462018698049153	17	54	17_54.txt.match
17_55.rda	17_55.rda	0.534844869829779	17	55	17_55.txt.match
17_56.rda	17_56.rda	0.459108638569303	17	56	17_56.txt.match
17_58.rda	17_58.rda	0.468482765436927	17	58	17_58.txt.match
17_59.rda	17_59.rda	0.752678421490485	17	59	17_59.txt.match
17_60.rda	17_60.rda	0.665866693670633	17	60	17_60.txt.match
17_62.rda	17_62.rda	0.906854532228555	17	62	17_62.txt.match
17_65.rda	17_65.rda	0.946083655025405	17	65	17_65.txt.match
17_66.rda	17_66.rda	0.862563912474116	17	66	17_66.txt.match
17_67.rda	17_67.rda	0.644006908192293	17	67	17_67.txt.match
17_68.rda	17_68.rda	0.318413416660607	17	68	17_68.txt.match
17_69.rda	17_69.rda	0.947712417414569	17	69	17_69.txt.match
18_19.rda	18_19.rda	0.239318748320305	18	19	18_19.txt.match
18_20.rda	18_20.rda	0.818298668293838	18	20	18_20.txt.match
18_21.rda	18_21.rda	0.897197208915613	18	21	18_21.txt.match
18_22.rda	18_22.rda	0.847890467217674	18	22	18_22.txt.match
18_24.rda	18_24.rda	0.203759251990058	18	24	18_24.txt.match
18_25.rda	18_25.rda	0.122302081187831	18	25	18_25.txt.match
18_26.rda	18_26.rda	0.737882377681924	18	26	18_26.txt.match
18_27.rda	18_27.rda	0.717023322288828	18	27	18_27.txt.match
18_28.rda	18_28.rda	0.590957728515871	18	28	18_28.txt.match
18_30.rda	18_30.rda	0.897963499354296	18	30	18_30.txt.match
18_31.rda	18_31.rda	0.612152241568121	18	31	18_31.txt.match
18_32.rda	18_32.rda	0.719332873117601	18	32	18_32.txt.match
18_33.rda	18_33.rda	0.232428203167976	18	33	18_33.txt.match
18_34.rda	18_34.rda	0.880821894927528	18	34	18_34.txt.match
18_35.rda	18_35.rda	0.753185560586671	18	35	18_35.txt.match
18_36.rda	18_36.rda	0.260695406457479	18	36	18_36.txt.match
18_37.rda	18_37.rda	0.866488341847914	18	37	18_37.txt.match
18_38.rda	18_38.rda	0.573556613213694	18	38	18_38.txt.match
18_39.rda	18_39.rda	0.72801241959016	18	39	18_39.txt.match
18_41.rda	18_41.rda	0.868578798133939	18	41	18_41.txt.match
18_42.rda	18_42.rda	0.603247279192935	18	42	18_42.txt.match
18_43.rda	18_43.rda	0.746497624981485	18	43	18_43.txt.match
18_44.rda	18_44.rda	0.856713184161562	18	44	18_44.txt.match
18_45.rda	18_45.rda	0.0822015068180421	18	45	18_45.txt.match
18_46.rda	18_46.rda	0.908679912108289	18	46	18_46.txt.match
18_48.rda	18_48.rda	0.389698954701497	18	48	18_48.txt.match
18_49.rda	18_49.rda	0.62841743016781	18	49	18_49.txt.match
18_50.rda	18_50.rda	0.211516727655369	18	50	18_50.txt.match
18_51.rda	18_51.rda	0.348519283924809	18	51	18_51.txt.match
18_52.rda	18_52.rda	0.263522078149517	18	52	18_52.txt.match
18_53.rda	18_53.rda	0.777651132570508	18	53	18_53.txt.match
18_54.rda	18_54.rda	0.641482286411883	18	54	18_54.txt.match
18_55.rda	18_55.rda	0.642632523698549	18	55	18_55.txt.match
18_56.rda	18_56.rda	0.808284149531766	18	56	18_56.txt.match
18_58.rda	18_58.rda	0.823536840036993	18	58	18_58.txt.match
18_59.rda	18_59.rda	0.999999991473901	18	59	18_59.txt.match
18_60.rda	18_60.rda	0.934717415230661	18	60	18_60.txt.match
18_62.rda	18_62.rda	0.718946602806308	18	62	18_62.txt.match
18_65.rda	18_65.rda	0.999999979935168	18	65	18_65.txt.match
18_66.rda	18_66.rda	0.925954373407108	18	66	18_66.txt.match
18_67.rda	18_67.rda	0.69011703238277	18	67	18_67.txt.match
18_68.rda	18_68.rda	0.909266776432406	18	68	18_68.txt.match
18_69.rda	18_69.rda	0.999999956693373	18	69	18_69.txt.match
19_20.rda	19_20.rda	0.883962323876791	19	20	19_20.txt.match
19_21.rda	19_21.rda	0.941319112977478	19	21	19_21.txt.match
19_22.rda	19_22.rda	0.887007020357227	19	22	19_22.txt.match
19_24.rda	19_24.rda	0.0113832659881281	19	24	19_24.txt.match
19_25.rda	19_25.rda	0.302121015578649	19	25	19_25.txt.match
19_26.rda	19_26.rda	0.829561900867064	19	26	19_26.txt.match
19_27.rda	19_27.rda	0.830687323489248	19	27	19_27.txt.match
19_28.rda	19_28.rda	0.747109500973119	19	28	19_28.txt.match
19_30.rda	19_30.rda	0.937420864990805	19	30	19_30.txt.match
19_31.rda	19_31.rda	0.74888756529931	19	31	19_31.txt.match
19_32.rda	19_32.rda	0.819478253376794	19	32	19_32.txt.match
19_33.rda	19_33.rda	0.458441081341335	19	33	19_33.txt.match
19_34.rda	19_34.rda	0.99999998545716	19	34	19_34.txt.match
19_35.rda	19_35.rda	0.935474655179313	19	35	19_35.txt.match
19_36.rda	19_36.rda	0.511765027940996	19	36	19_36.txt.match
19_37.rda	19_37.rda	0.917505920170199	19	37	19_37.txt.match
19_38.rda	19_38.rda	0.717418809845778	19	38	19_38.txt.match
19_39.rda	19_39.rda	0.814737413242482	19	39	19_39.txt.match
19_41.rda	19_41.rda	0.926151899751609	19	41	19_41.txt.match
19_42.rda	19_42.rda	0.74821956119638	19	42	19_42.txt.match
19_43.rda	19_43.rda	0.831290025929616	19	43	19_43.txt.match
19_44.rda	19_44.rda	0.890238711870505	19	44	19_44.txt.match
19_45.rda	19_45.rda	0.214144477323709	19	45	19_45.txt.match
19_46.rda	19_46.rda	0.93379326700624	19	46	19_46.txt.match
19_48.rda	19_48.rda	0.673934082258269	19	48	19_48.txt.match
19_49.rda	19_49.rda	0.804625505724182	19	49	19_49.txt.match
19_50.rda	19_50.rda	0.414491043386674	19	50	19_50.txt.match
19_51.rda	19_51.rda	0.557846931453031	19	51	19_51.txt.match
19_52.rda	19_52.rda	0.468194454156732	19	52	19_52.txt.match
19_53.rda	19_53.rda	0.849697463875226	19	53	19_53.txt.match
19_54.rda	19_54.rda	0.74095361887039	19	54	19_54.txt.match
19_55.rda	19_55.rda	0.734783497126058	19	55	19_55.txt.match
19_56.rda	19_56.rda	0.872423255185343	19	56	19_56.txt.match
19_58.rda	19_58.rda	0.999999870490454	19	58	19_58.txt.match
19_59.rda	19_59.rda	0.999999983007835	19	59	19_59.txt.match
19_60.rda	19_60.rda	0.999999785870203	19	60	19_60.txt.match
19_62.rda	19_62.rda	0.849010860700297	19	62	19_62.txt.match
19_65.rda	19_65.rda	0.999999935943448	19	65	19_65.txt.match
19_66.rda	19_66.rda	0.985525409819069	19	66	19_66.txt.match
19_67.rda	19_67.rda	0.840761805406406	19	67	19_67.txt.match
19_68.rda	19_68.rda	0.934849592115865	19	68	19_68.txt.match
19_69.rda	19_69.rda	0.999999989748217	19	69	19_69.txt.match
20_21.rda	20_21.rda	0.647936135233064	20	21	20_21.txt.match
20_22.rda	20_22.rda	0.518128248333026	20	22	20_22.txt.match
20_24.rda	20_24.rda	0.872440596025255	20	24	20_24.txt.match
20_25.rda	20_25.rda	0.886761927654903	20	25	20_25.txt.match
20_26.rda	20_26.rda	0.337492385385714	20	26	20_26.txt.match
20_27.rda	20_27.rda	0.27952325293537	20	27	20_27.txt.match
20_28.rda	20_28.rda	0.849397284030822	20	28	20_28.txt.match
20_30.rda	20_30.rda	0.6812871526391	20	30	20_30.txt.match
20_31.rda	20_31.rda	0.101353335005096	20	31	20_31.txt.match
20_32.rda	20_32.rda	0.131050056138322	20	32	20_32.txt.match
20_33.rda	20_33.rda	0.797989433771199	20	33	20_33.txt.match
20_34.rda	20_34.rda	0.952515640595144	20	34	20_34.txt.match
20_35.rda	20_35.rda	0.916592262971212	20	35	20_35.txt.match
20_36.rda	20_36.rda	0.754141178787189	20	36	20_36.txt.match
20_37.rda	20_37.rda	0.668681675904538	20	37	20_37.txt.match
20_38.rda	20_38.rda	0.452697380932665	20	38	20_38.txt.match
20_39.rda	20_39.rda	0.583771502279686	20	39	20_39.txt.match
20_41.rda	20_41.rda	0.711973554725186	20	41	20_41.txt.match
20_42.rda	20_42.rda	0.39002182243692	20	42	20_42.txt.match
20_43.rda	20_43.rda	0.474597191698144	20	43	20_43.txt.match
20_44.rda	20_44.rda	0.732730937117936	20	44	20_44.txt.match
20_45.rda	20_45.rda	0.756338375407482	20	45	20_45.txt.match
20_46.rda	20_46.rda	0.771953810934149	20	46	20_46.txt.match
20_48.rda	20_48.rda	0.822131981478871	20	48	20_48.txt.match
20_49.rda	20_49.rda	0.889798633445902	20	49	20_49.txt.match
20_50.rda	20_50.rda	0.813750887959619	20	50	20_50.txt.match
20_51.rda	20_51.rda	0.865486848456203	20	51	20_51.txt.match
20_52.rda	20_52.rda	0.86612923802364	20	52	20_52.txt.match
20_53.rda	20_53.rda	0.429564741533826	20	53	20_53.txt.match
20_54.rda	20_54.rda	0.340386733751392	20	54	20_54.txt.match
20_55.rda	20_55.rda	0.480303998359793	20	55	20_55.txt.match
20_56.rda	20_56.rda	0.122740228892552	20	56	20_56.txt.match
20_58.rda	20_58.rda	0.725831792293133	20	58	20_58.txt.match
20_59.rda	20_59.rda	0.948668778176308	20	59	20_59.txt.match
20_60.rda	20_60.rda	0.89259301722094	20	60	20_60.txt.match
20_62.rda	20_62.rda	0.880323365330749	20	62	20_62.txt.match
20_65.rda	20_65.rda	0.96569048532065	20	65	20_65.txt.match
20_66.rda	20_66.rda	0.934983260430199	20	66	20_66.txt.match
20_67.rda	20_67.rda	0.602430663746613	20	67	20_67.txt.match
20_68.rda	20_68.rda	0.701381878332246	20	68	20_68.txt.match
20_69.rda	20_69.rda	0.974149761318405	20	69	20_69.txt.match
21_22.rda	21_22.rda	0.198856110242895	21	22	21_22.txt.match
21_24.rda	21_24.rda	0.941287751492491	21	24	21_24.txt.match
21_25.rda	21_25.rda	0.932832634042278	21	25	21_25.txt.match
21_26.rda	21_26.rda	0.418148004738444	21	26	21_26.txt.match
21_27.rda	21_27.rda	0.42341503463561	21	27	21_27.txt.match
21_28.rda	21_28.rda	0.902979668401643	21	28	21_28.txt.match
21_30.rda	21_30.rda	0.329267297162698	21	30	21_30.txt.match
21_31.rda	21_31.rda	0.660947136467415	21	31	21_31.txt.match
21_32.rda	21_32.rda	0.56834568952597	21	32	21_32.txt.match
21_33.rda	21_33.rda	0.901464015170704	21	33	21_33.txt.match
21_34.rda	21_34.rda	0.962302917683744	21	34	21_34.txt.match
21_35.rda	21_35.rda	0.964463036714048	21	35	21_35.txt.match
21_36.rda	21_36.rda	0.87736598924112	21	36	21_36.txt.match
21_37.rda	21_37.rda	0.763184583512078	21	37	21_37.txt.match
21_38.rda	21_38.rda	0.642275376803983	21	38	21_38.txt.match
21_39.rda	21_39.rda	0.6120648693927	21	39	21_39.txt.match
21_41.rda	21_41.rda	0.799878841359846	21	41	21_41.txt.match
21_42.rda	21_42.rda	0.556434974949224	21	42	21_42.txt.match
21_43.rda	21_43.rda	0.576731007607175	21	43	21_43.txt.match
21_44.rda	21_44.rda	0.204472002400795	21	44	21_44.txt.match
21_45.rda	21_45.rda	0.83503751150116	21	45	21_45.txt.match
21_46.rda	21_46.rda	0.870283360422129	21	46	21_46.txt.match
21_48.rda	21_48.rda	0.912235030309746	21	48	21_48.txt.match
21_49.rda	21_49.rda	0.938960203020909	21	49	21_49.txt.match
21_50.rda	21_50.rda	0.905445076128402	21	50	21_50.txt.match
21_51.rda	21_51.rda	0.935408067524381	21	51	21_51.txt.match
21_52.rda	21_52.rda	0.921970137896178	21	52	21_52.txt.match
21_53.rda	21_53.rda	0.227858051091139	21	53	21_53.txt.match
21_54.rda	21_54.rda	0.54488989309921	21	54	21_54.txt.match
21_55.rda	21_55.rda	0.630644390135758	21	55	21_55.txt.match
21_56.rda	21_56.rda	0.502674484909605	21	56	21_56.txt.match
21_58.rda	21_58.rda	0.692730654657213	21	58	21_58.txt.match
21_59.rda	21_59.rda	0.891241650884186	21	59	21_59.txt.match
21_60.rda	21_60.rda	0.77703371387417	21	60	21_60.txt.match
21_62.rda	21_62.rda	0.926841199146591	21	62	21_62.txt.match
21_65.rda	21_65.rda	0.969067209026766	21	65	21_65.txt.match
21_66.rda	21_66.rda	0.914915438059661	21	66	21_66.txt.match
21_67.rda	21_67.rda	0.722516473293276	21	67	21_67.txt.match
21_68.rda	21_68.rda	0.0131721723278579	21	68	21_68.txt.match
21_69.rda	21_69.rda	0.950708165009287	21	69	21_69.txt.match
22_24.rda	22_24.rda	0.880895729489408	22	24	22_24.txt.match
22_25.rda	22_25.rda	0.888790108141209	22	25	22_25.txt.match
22_26.rda	22_26.rda	0.156863520687338	22	26	22_26.txt.match
22_27.rda	22_27.rda	0.187605709134036	22	27	22_27.txt.match
22_28.rda	22_28.rda	0.832964875296926	22	28	22_28.txt.match
22_30.rda	22_30.rda	0.201391363949128	22	30	22_30.txt.match
22_31.rda	22_31.rda	0.419256160776228	22	31	22_31.txt.match
22_32.rda	22_32.rda	0.349557754796578	22	32	22_32.txt.match
22_33.rda	22_33.rda	0.799965650879777	22	33	22_33.txt.match
22_34.rda	22_34.rda	0.999999979146953	22	34	22_34.txt.match
22_35.rda	22_35.rda	0.925016830722198	22	35	22_35.txt.match
22_36.rda	22_36.rda	0.757426878883329	22	36	22_36.txt.match
22_37.rda	22_37.rda	0.685383583146015	22	37	22_37.txt.match
22_38.rda	22_38.rda	0.429273481096912	22	38	22_38.txt.match
22_39.rda	22_39.rda	0.396772478638249	22	39	22_39.txt.match
22_41.rda	22_41.rda	0.682873147409881	22	41	22_41.txt.match
22_42.rda	22_42.rda	0.311844009378501	22	42	22_42.txt.match
22_43.rda	22_43.rda	0.382748649989433	22	43	22_43.txt.match
22_44.rda	22_44.rda	0.204132909468202	22	44	22_44.txt.match
22_45.rda	22_45.rda	0.739217104943706	22	45	22_45.txt.match
22_46.rda	22_46.rda	0.766221661587322	22	46	22_46.txt.match
22_48.rda	22_48.rda	0.820912996011068	22	48	22_48.txt.match
22_49.rda	22_49.rda	0.877716277768674	22	49	22_49.txt.match
22_50.rda	22_50.rda	0.855442115244231	22	50	22_50.txt.match
22_51.rda	22_51.rda	0.879799064866839	22	51	22_51.txt.match
22_52.rda	22_52.rda	0.87815597228486	22	52	22_52.txt.match
22_53.rda	22_53.rda	0.0440930307829603	22	53	22_53.txt.match
22_54.rda	22_54.rda	0.292372825928442	22	54	22_54.txt.match
22_55.rda	22_55.rda	0.396125862895317	22	55	22_55.txt.match
22_56.rda	22_56.rda	0.337909464666407	22	56	22_56.txt.match
22_58.rda	22_58.rda	0.532775651709898	22	58	22_58.txt.match
22_59.rda	22_59.rda	0.794736379663602	22	59	22_59.txt.match
22_60.rda	22_60.rda	0.672530319182774	22	60	22_60.txt.match
22_62.rda	22_62.rda	0.864243833685504	22	62	22_62.txt.match
22_65.rda	22_65.rda	0.958262416110228	22	65	22_65.txt.match
22_66.rda	22_66.rda	0.84991782492817	22	66	22_66.txt.match
22_67.rda	22_67.rda	0.533792989483998	22	67	22_67.txt.match
22_68.rda	22_68.rda	0.258155428343113	22	68	22_68.txt.match
22_69.rda	22_69.rda	0.947709150133221	22	69	22_69.txt.match
24_25.rda	24_25.rda	0.266530597147683	24	25	24_25.txt.match
24_26.rda	24_26.rda	0.831382461361693	24	26	24_26.txt.match
24_27.rda	24_27.rda	0.80063722476002	24	27	24_27.txt.match
24_28.rda	24_28.rda	0.716875821229387	24	28	24_28.txt.match
24_30.rda	24_30.rda	0.944659947375575	24	30	24_30.txt.match
24_31.rda	24_31.rda	0.703782214226102	24	31	24_31.txt.match
24_32.rda	24_32.rda	0.803296355983278	24	32	24_32.txt.match
24_33.rda	24_33.rda	0.391961263434587	24	33	24_33.txt.match
24_34.rda	24_34.rda	0.999978985166438	24	34	24_34.txt.match
24_35.rda	24_35.rda	0.84061597833689	24	35	24_35.txt.match
24_36.rda	24_36.rda	0.461941008129411	24	36	24_36.txt.match
24_37.rda	24_37.rda	0.902496480493941	24	37	24_37.txt.match
24_38.rda	24_38.rda	0.692955092636908	24	38	24_38.txt.match
24_39.rda	24_39.rda	0.821829267787255	24	39	24_39.txt.match
24_41.rda	24_41.rda	0.913238216955528	24	41	24_41.txt.match
24_42.rda	24_42.rda	0.72324133518415	24	42	24_42.txt.match
24_43.rda	24_43.rda	0.809776512042453	24	43	24_43.txt.match
24_44.rda	24_44.rda	0.89517978747528	24	44	24_44.txt.match
24_45.rda	24_45.rda	0.1751681857497	24	45	24_45.txt.match
24_46.rda	24_46.rda	0.924681756451437	24	46	24_46.txt.match
24_48.rda	24_48.rda	0.547287730514394	24	48	24_48.txt.match
24_49.rda	24_49.rda	0.747414918426031	24	49	24_49.txt.match
24_50.rda	24_50.rda	0.320505010551111	24	50	24_50.txt.match
24_51.rda	24_51.rda	0.447825070224189	24	51	24_51.txt.match
24_52.rda	24_52.rda	0.401036611327071	24	52	24_52.txt.match
24_53.rda	24_53.rda	0.854874092940613	24	53	24_53.txt.match
24_54.rda	24_54.rda	0.758876872983927	24	54	24_54.txt.match
24_55.rda	24_55.rda	0.739302849520991	24	55	24_55.txt.match
24_56.rda	24_56.rda	0.858048986145062	24	56	24_56.txt.match
24_58.rda	24_58.rda	0.999999520403023	24	58	24_58.txt.match
24_59.rda	24_59.rda	0.999999997463868	24	59	24_59.txt.match
24_60.rda	24_60.rda	0.99999998764584	24	60	24_60.txt.match
24_62.rda	24_62.rda	0.822883198296905	24	62	24_62.txt.match
24_65.rda	24_65.rda	0.999999913318091	24	65	24_65.txt.match
24_66.rda	24_66.rda	0.943881779040592	24	66	24_66.txt.match
24_67.rda	24_67.rda	0.814897518746409	24	67	24_67.txt.match
24_68.rda	24_68.rda	0.926339105127713	24	68	24_68.txt.match
24_69.rda	24_69.rda	0.99999987308303	24	69	24_69.txt.match
25_26.rda	25_26.rda	0.831296680349522	25	26	25_26.txt.match
25_27.rda	25_27.rda	0.812843195535619	25	27	25_27.txt.match
25_28.rda	25_28.rda	0.681427106825785	25	28	25_28.txt.match
25_30.rda	25_30.rda	0.941418056641701	25	30	25_30.txt.match
25_31.rda	25_31.rda	0.726036369087334	25	31	25_31.txt.match
25_32.rda	25_32.rda	0.814523761737824	25	32	25_32.txt.match
25_33.rda	25_33.rda	0.452505162464168	25	33	25_33.txt.match
25_34.rda	25_34.rda	0.895900944577897	25	34	25_34.txt.match
25_35.rda	25_35.rda	0.802734765374702	25	35	25_35.txt.match
25_36.rda	25_36.rda	0.488032734245631	25	36	25_36.txt.match
25_37.rda	25_37.rda	0.948436578239655	25	37	25_37.txt.match
25_38.rda	25_38.rda	0.706983175235286	25	38	25_38.txt.match
25_39.rda	25_39.rda	0.805114129353871	25	39	25_39.txt.match
25_41.rda	25_41.rda	0.929790892904081	25	41	25_41.txt.match
25_42.rda	25_42.rda	0.744839107940628	25	42	25_42.txt.match
25_43.rda	25_43.rda	0.82824097556624	25	43	25_43.txt.match
25_44.rda	25_44.rda	0.893479015781852	25	44	25_44.txt.match
25_45.rda	25_45.rda	0.149611381655306	25	45	25_45.txt.match
25_46.rda	25_46.rda	0.93597607188388	25	46	25_46.txt.match
25_48.rda	25_48.rda	0.551275265693811	25	48	25_48.txt.match
25_49.rda	25_49.rda	0.705806010066547	25	49	25_49.txt.match
25_50.rda	25_50.rda	0.375956512112522	25	50	25_50.txt.match
25_51.rda	25_51.rda	0.460228219013566	25	51	25_51.txt.match
25_52.rda	25_52.rda	0.388064279557849	25	52	25_52.txt.match
25_53.rda	25_53.rda	0.852652536104978	25	53	25_53.txt.match
25_54.rda	25_54.rda	0.764552394649153	25	54	25_54.txt.match
25_55.rda	25_55.rda	0.74725533792651	25	55	25_55.txt.match
25_56.rda	25_56.rda	0.877460498727488	25	56	25_56.txt.match
25_58.rda	25_58.rda	0.901118275913018	25	58	25_58.txt.match
25_59.rda	25_59.rda	0.999999948671307	25	59	25_59.txt.match
25_60.rda	25_60.rda	0.999999918861781	25	60	25_60.txt.match
25_62.rda	25_62.rda	0.800860747180762	25	62	25_62.txt.match
25_65.rda	25_65.rda	0.999999966415317	25	65	25_65.txt.match
25_66.rda	25_66.rda	0.966841917019444	25	66	25_66.txt.match
25_67.rda	25_67.rda	0.842825663344905	25	67	25_67.txt.match
25_68.rda	25_68.rda	0.956888973345125	25	68	25_68.txt.match
25_69.rda	25_69.rda	0.999999996882024	25	69	25_69.txt.match
26_27.rda	26_27.rda	0.0375419979484064	26	27	26_27.txt.match
26_28.rda	26_28.rda	0.771361728572272	26	28	26_28.txt.match
26_30.rda	26_30.rda	0.416508884072445	26	30	26_30.txt.match
26_31.rda	26_31.rda	0.229470581615228	26	31	26_31.txt.match
26_32.rda	26_32.rda	0.122053712806296	26	32	26_32.txt.match
26_33.rda	26_33.rda	0.690541202385287	26	33	26_33.txt.match
26_34.rda	26_34.rda	0.909358095733959	26	34	26_34.txt.match
26_35.rda	26_35.rda	0.857018660477271	26	35	26_35.txt.match
26_36.rda	26_36.rda	0.627123041150832	26	36	26_36.txt.match
26_37.rda	26_37.rda	0.568157072471735	26	37	26_37.txt.match
26_38.rda	26_38.rda	0.19769514659358	26	38	26_38.txt.match
26_39.rda	26_39.rda	0.239592227579068	26	39	26_39.txt.match
26_41.rda	26_41.rda	0.630941642738383	26	41	26_41.txt.match
26_42.rda	26_42.rda	0.115746223605324	26	42	26_42.txt.match
26_43.rda	26_43.rda	0.207616318125692	26	43	26_43.txt.match
26_44.rda	26_44.rda	0.419155511446271	26	44	26_44.txt.match
26_45.rda	26_45.rda	0.645893526689034	26	45	26_45.txt.match
26_46.rda	26_46.rda	0.709858998833618	26	46	26_46.txt.match
26_48.rda	26_48.rda	0.694357657685309	26	48	26_48.txt.match
26_49.rda	26_49.rda	0.822561262542839	26	49	26_49.txt.match
26_50.rda	26_50.rda	0.76527393926278	26	50	26_50.txt.match
26_51.rda	26_51.rda	0.77226969111257	26	51	26_51.txt.match
26_52.rda	26_52.rda	0.786360965215265	26	52	26_52.txt.match
26_53.rda	26_53.rda	0.111427586865088	26	53	26_53.txt.match
26_54.rda	26_54.rda	0.111338360519888	26	54	26_54.txt.match
26_55.rda	26_55.rda	0.223686638649847	26	55	26_55.txt.match
26_56.rda	26_56.rda	0.179563796678562	26	56	26_56.txt.match
26_58.rda	26_58.rda	0.313658895581945	26	58	26_58.txt.match
26_59.rda	26_59.rda	0.81874520282882	26	59	26_59.txt.match
