core	outsider	nonsep	gene.name
918	12	4	29	5X116304
919	12	4	29	5X116442
920	10	6	29	5X116702
921	10	6	29	5X117354
922	13	3	29	5X117379
923	14	2	29	5X117395
924	13	3	29	5X117694
925	13	3	29	5X118261
926	12	4	29	5X118848
927	13	3	29	5X119022
928	12	4	29	5X119094
929	12	4	29	5X119141
930	14	2	29	5X119419
931	13	3	29	5X119467
932	14	2	29	5X119580
933	11	5	29	5X119672
934	13	3	29	5X119745
935	14	2	29	5X120046
936	13	3	29	5X120145
937	11	5	29	5X120272
938	12	4	29	5X120282
939	11	5	29	5X120285
940	11	5	29	5X120295
941	10	6	29	5X120300
942	11	5	29	5X120373
943	14	2	29	5X120385
944	14	2	29	5X120617
945	11	5	29	5X120741
946	8	8	29	5X121089
947	14	2	29	5X121179
948	11	5	29	5X121183
949	12	4	29	5X121300
950	10	6	29	5X121507
951	13	3	29	5X121571
952	14	2	29	5X121586
953	11	5	29	5X121693
954	9	7	29	5X121857
955	8	8	29	5X121877
956	12	4	29	5X121904
957	13	3	29	5X122511
958	14	2	29	5X122533
959	11	5	29	5X122653
960	14	2	29	5X122727
961	12	4	29	5X122795
962	14	2	29	5X123407
963	12	4	29	5X123638
964	14	2	29	5X124245
965	10	6	29	5X124406
966	12	4	29	5X124477
967	8	8	29	5X124507
968	11	5	29	5X124560
969	10	6	29	5X124596
970	14	2	29	5X125139
971	13	3	29	5X125578
972	13	3	29	5X126166
973	14	2	29	5X126317
974	12	4	29	5X126320
975	14	2	29	5X126418
976	14	2	29	5X126477
977	13	3	29	5X126479
978	13	3	29	5X126530
979	10	6	29	5X126649
980	13	3	29	5X126793
981	13	3	29	5X126939
982	10	6	29	5X127168
983	11	5	29	5X128388
984	9	7	29	5X128581
985	3	13	29	5X128683
986	9	7	29	5X128688
987	8	8	29	5X128693
988	11	5	29	5X128699
989	8	8	29	5X128857
990	14	2	29	5X128884
991	13	3	29	5X128987
992	13	3	29	5X129021
993	14	2	29	5X129127
994	8	8	29	5X129348
995	11	5	29	5X129477
996	9	7	29	5X129677
997	8	8	29	5X129683
998	13	3	29	5X129894
999	14	2	29	5X129908
1000	11	5	29	5X130275
1001	7	9	29	5X130279
1002	7	9	29	5X131016
1003	13	3	29	5X131069
1004	11	5	29	5X131662
1005	14	2	29	5X131751
1006	13	3	29	5X131990
1007	11	5	29	5X132089
1008	13	3	29	5X132264
1009	13	3	29	5X132680
1010	12	4	29	5X132844
1011	11	5	29	5X132883
1012	8	8	29	5X132893
1013	13	3	29	5X132894
1014	14	2	29	5X133046
1015	14	2	29	5X133078
1016	9	7	29	5X133333
1017	14	2	29	5X133515
1018	10	6	29	5X133818
1019	11	5	29	5X133819
1020	10	6	29	5X134340
1021	12	4	29	5X134796
1022	12	4	29	5X134844
1023	10	6	29	5X134968
1024	11	5	29	5X135478
1025	13	3	29	5X135503
1026	10	6	29	5X135517
1027	12	4	29	5X135533
1028	12	4	29	5X136319
1029	11	5	29	5X138315
1030	13	3	29	5X138427
1031	14	2	29	5X138578
1032	10	6	29	5X138822
1033	10	6	29	5X138923
1034	14	2	29	5X138928
1035	23	2	20	6X139443
1036	23	2	20	6X139444
1037	23	2	20	6X139446
1038	23	2	20	6X139873
1039	23	2	20	6X140131
1040	23	2	20	6X141044
1041	23	2	20	6X142301
1042	23	2	20	6X142358
1043	13	12	20	6X144710
1044	23	2	20	6X145532
1045	23	2	20	6X145790
1046	23	2	20	6X146462
1047	23	2	20	6X146932
1048	21	4	20	6X146989
1049	23	2	20	6X147010
1050	22	3	20	6X147588
1051	23	2	20	6X150715
1052	23	2	20	6X150717
1053	22	3	20	6X151608
1054	23	2	20	6X151791
1055	20	5	20	6X153080
1056	23	2	20	6X153304
