core	outsider	nonsep	gene.name
807	25	18	2	4X75711
808	40	3	2	4X75787
809	14	29	2	4X76127
810	12	31	2	4X76262
811	12	31	2	4X76564
812	7	36	2	4X76565
813	23	20	2	4X76568
814	27	16	2	4X76660
815	39	4	2	4X76662
816	20	23	2	4X76684
817	22	21	2	4X76705
818	35	8	2	4X76766
819	36	7	2	4X76878
820	39	4	2	4X77071
821	39	4	2	4X77079
822	36	7	2	4X77082
823	17	26	2	4X77083
824	39	4	2	4X77163
825	20	23	2	4X77296
826	20	23	2	4X77495
827	40	3	2	4X77500
828	36	7	2	4X77629
829	36	7	2	4X77708
830	31	12	2	4X77730
831	10	33	2	4X77733
832	41	2	2	4X77756
833	41	2	2	4X77983
834	26	17	2	4X77984
835	9	34	2	4X78123
836	39	4	2	4X78129
837	36	7	2	4X78332
838	36	7	2	4X78365
839	39	4	2	4X78388
840	40	3	2	4X78424
841	9	34	2	4X78558
842	20	23	2	4X78843
843	38	5	2	4X79030
844	38	5	2	4X79032
845	36	7	2	4X79244
846	36	7	2	4X79281
847	19	24	2	4X79479
848	18	25	2	4X79652
849	41	2	2	4X79667
850	39	4	2	4X79702
851	41	2	2	4X79743
852	41	2	2	4X79751
853	32	11	2	4X79772
854	36	7	2	4X80056
855	36	7	2	4X80173
856	16	27	2	4X80183
857	39	4	2	4X80192
858	22	21	2	4X80303
859	16	27	2	4X80469
860	33	10	2	4X80473
861	16	27	2	4X80603
862	19	24	2	4X80607
863	39	4	2	4X80643
864	41	2	2	4X80648
865	37	6	2	4X80754
866	32	11	2	4X80755
867	41	2	2	4X80756
868	41	2	2	4X80773
869	36	7	2	4X80851
870	36	7	2	4X80947
871	36	7	2	4X81021
872	36	7	2	4X81114
873	36	3	6	5X81338
874	27	12	6	5X81346
875	33	6	6	5X81379
876	36	3	6	5X81431
877	35	4	6	5X81514
878	29	10	6	5X81516
879	37	2	6	5X81613
880	33	6	6	5X81645
881	33	6	6	5X81661
882	33	6	6	5X81938
883	37	2	6	5X82533
884	35	4	6	5X82591
885	34	5	6	5X82638
886	35	4	6	5X82640
887	23	16	6	5X82671
888	33	6	6	5X82732
